index,shape-type,vertex-index,axis-0,axis-1,axis-2
499,rectangle,0,0.0,542.9999616,1572.00070656
499,rectangle,1,0.0,561.0000384,1572.00070656
499,rectangle,2,0.0,561.0000384,1590.00070144
499,rectangle,3,0.0,542.9999616,1590.00070144
500,rectangle,0,0.0,1069.0000896,29.00006912
500,rectangle,1,0.0,1087.0001664,29.00006912
500,rectangle,2,0.0,1087.0001664,44.00007168
500,rectangle,3,0.0,1069.0000896,44.00007168
501,rectangle,0,0.0,899.9993856000001,548.00013312
501,rectangle,1,0.0,918.9993984,548.00013312
501,rectangle,2,0.0,918.9993984,568.00012288
501,rectangle,3,0.0,899.9993856000001,568.00012288
502,rectangle,0,0.0,719.0002176,435.99996928
502,rectangle,1,0.0,738.0002304,435.99996928
502,rectangle,2,0.0,738.0002304,452.99996672000003
502,rectangle,3,0.0,719.0002176,452.99996672000003
503,rectangle,0,0.0,0.0,433.99993344
503,rectangle,1,0.0,14.999992319999999,433.99993344
503,rectangle,2,0.0,14.999992319999999,447.99993856
503,rectangle,3,0.0,0.0,447.99993856
504,rectangle,0,0.0,1410.0005376,382.99949055999997
504,rectangle,1,0.0,1429.0005504,382.99949055999997
504,rectangle,2,0.0,1429.0005504,400.99948544
504,rectangle,3,0.0,1410.0005376,400.99948544
505,rectangle,0,0.0,676.9997568,277.00058112000005
505,rectangle,1,0.0,697.9997952,277.00058112000005
505,rectangle,2,0.0,697.9997952,297.00057088
505,rectangle,3,0.0,676.9997568,297.00057088
506,rectangle,0,0.0,938.0000256000001,588.9996185599999
506,rectangle,1,0.0,957.0000384,588.9996185599999
506,rectangle,2,0.0,957.0000384,606.99961344
506,rectangle,3,0.0,938.0000256000001,606.99961344
507,rectangle,0,1.0,1129.9993344,498.00054783999997
507,rectangle,1,1.0,1145.9993856,498.00054783999997
507,rectangle,2,1.0,1145.9993856,517.00054016
507,rectangle,3,1.0,1129.9993344,517.00054016
508,rectangle,0,1.0,999.99932928,431.00080128
508,rectangle,1,1.0,1012.99932672,431.00080128
508,rectangle,2,1.0,1012.99932672,448.00079872000003
508,rectangle,3,1.0,999.99932928,448.00079872000003
509,rectangle,0,1.0,70.9999872,1037.0004787199998
509,rectangle,1,1.0,87.00003840000001,1037.0004787199998
509,rectangle,2,1.0,87.00003840000001,1052.00048128
509,rectangle,3,1.0,70.9999872,1052.00048128
510,rectangle,0,1.0,1348.99923456,1923.99980544
510,rectangle,1,1.0,1362.9992294400001,1923.99980544
510,rectangle,2,1.0,1362.9992294400001,1937.99981056
510,rectangle,3,1.0,1348.99923456,1937.99981056
511,rectangle,0,1.0,457.0001664,1292.99929088
511,rectangle,1,1.0,474.0001536,1292.99929088
511,rectangle,2,1.0,474.0001536,1304.99930112
511,rectangle,3,1.0,457.0001664,1304.99930112
512,rectangle,0,1.0,402.0,1304.99968
512,rectangle,1,1.0,414.0,1304.99968
512,rectangle,2,1.0,414.0,1312.99968
512,rectangle,3,1.0,402.0,1312.99968
513,rectangle,0,1.0,254.99939328,1248.99948544
513,rectangle,1,1.0,267.99939072,1248.99948544
513,rectangle,2,1.0,267.99939072,1262.99949056
513,rectangle,3,1.0,254.99939328,1262.99949056
514,rectangle,0,1.0,799.9997184,1287.9998361599999
514,rectangle,1,1.0,816.9997056000001,1287.9998361599999
514,rectangle,2,1.0,816.9997056000001,1300.99984384
514,rectangle,3,1.0,799.9997184,1300.99984384
515,rectangle,0,1.0,1113.0005760000001,750.00018944
515,rectangle,1,1.0,1125.0005760000001,750.00018944
515,rectangle,2,1.0,1125.0005760000001,764.00019456
515,rectangle,3,1.0,1113.0005760000001,764.00019456
516,rectangle,0,1.0,1381.0000896,284.00060416
516,rectangle,1,1.0,1399.0001664,284.00060416
516,rectangle,2,1.0,1399.0001664,297.00061184
516,rectangle,3,1.0,1381.0000896,297.00061184
517,rectangle,0,1.0,1194.999936,1950.99916288
517,rectangle,1,1.0,1206.999936,1950.99916288
517,rectangle,2,1.0,1206.999936,1962.99917312
517,rectangle,3,1.0,1194.999936,1962.99917312
518,rectangle,0,1.0,644.0004096,298.00017920000005
518,rectangle,1,1.0,663.0004223999999,298.00017920000005
518,rectangle,2,1.0,663.0004223999999,320.0002048
518,rectangle,3,1.0,644.0004096,320.0002048
519,rectangle,0,1.0,340.00003583999995,1087.00035072
519,rectangle,1,1.0,355.00002816,1087.00035072
519,rectangle,2,1.0,355.00002816,1102.0003532800001
519,rectangle,3,1.0,340.00003583999995,1102.0003532800001
520,rectangle,0,1.0,652.99935744,1335.99939584
520,rectangle,1,1.0,662.99936256,1335.99939584
520,rectangle,2,1.0,662.99936256,1346.9993881599999
520,rectangle,3,1.0,652.99935744,1346.9993881599999
521,rectangle,0,1.0,496.00006655999994,861.99945216
521,rectangle,1,1.0,510.00006143999997,861.99945216
521,rectangle,2,1.0,510.00006143999997,874.99945984
521,rectangle,3,1.0,496.00006655999994,874.99945984
522,rectangle,0,1.0,1101.00054528,1434.9994188800001
522,rectangle,1,1.0,1114.0005427199999,1434.9994188800001
522,rectangle,2,1.0,1114.0005427199999,1446.99942912
522,rectangle,3,1.0,1101.00054528,1446.99942912
523,rectangle,0,1.0,1283.00038656,385.00067328
523,rectangle,1,1.0,1297.00038144,385.00067328
523,rectangle,2,1.0,1297.00038144,402.00067072
523,rectangle,3,1.0,1283.00038656,402.00067072
524,rectangle,0,1.0,450.99993600000005,2010.9997158400001
524,rectangle,1,1.0,462.99993600000005,2010.9997158400001
524,rectangle,2,1.0,462.99993600000005,2021.99970816
524,rectangle,3,1.0,450.99993600000005,2021.99970816
525,rectangle,0,1.0,1468.00015872,1470.99916288
525,rectangle,1,1.0,1479.0001612800002,1470.99916288
525,rectangle,2,1.0,1479.0001612800002,1482.99917312
525,rectangle,3,1.0,1468.00015872,1482.99917312
526,rectangle,0,1.0,805.00032,1232.9993318400002
526,rectangle,1,1.0,817.00032,1232.9993318400002
526,rectangle,2,1.0,817.00032,1243.99932416
526,rectangle,3,1.0,805.00032,1243.99932416
527,rectangle,0,1.0,255.9999744,1734.000128
527,rectangle,1,1.0,272.0000256,1734.000128
527,rectangle,2,1.0,272.0000256,1750.000128
527,rectangle,3,1.0,255.9999744,1750.000128
528,rectangle,0,1.0,46.0000512,1861.99955456
528,rectangle,1,1.0,68.0000256,1861.99955456
528,rectangle,2,1.0,68.0000256,1879.99954944
528,rectangle,3,1.0,46.0000512,1879.99954944
529,rectangle,0,1.0,1336.99938816,1258.999552
529,rectangle,1,1.0,1345.9993958400003,1258.999552
529,rectangle,2,1.0,1345.9993958400003,1266.999552
529,rectangle,3,1.0,1336.99938816,1266.999552
530,rectangle,0,1.0,1474.0003583999999,1931.99900672
530,rectangle,1,1.0,1490.0004096,1931.99900672
530,rectangle,2,1.0,1490.0004096,1946.99900928
530,rectangle,3,1.0,1474.0003583999999,1946.99900928
531,rectangle,0,1.0,304.99991040000003,1927.99987712
531,rectangle,1,1.0,320.99996160000006,1927.99987712
531,rectangle,2,1.0,320.99996160000006,1947.9998668800001
531,rectangle,3,1.0,304.99991040000003,1947.9998668800001
532,rectangle,0,1.0,1361.99993856,469.99967744
532,rectangle,1,1.0,1375.99993344,469.99967744
532,rectangle,2,1.0,1375.99993344,483.99968256
532,rectangle,3,1.0,1361.99993856,483.99968256
533,rectangle,0,1.0,943.9997798399999,1271.000576
533,rectangle,1,1.0,958.9997721599999,1271.000576
533,rectangle,2,1.0,958.9997721599999,1287.000576
533,rectangle,3,1.0,943.9997798399999,1287.000576
534,rectangle,0,1.0,528.00029184,1243.00060672
534,rectangle,1,1.0,543.0002841600001,1243.00060672
534,rectangle,2,1.0,543.0002841600001,1258.0006092800002
534,rectangle,3,1.0,528.00029184,1258.0006092800002
535,rectangle,0,1.0,1176.0004147199998,1391.99961088
535,rectangle,1,1.0,1187.00041728,1391.99961088
535,rectangle,2,1.0,1187.00041728,1403.99962112
535,rectangle,3,1.0,1176.0004147199998,1403.99962112
536,rectangle,0,1.0,132.99998208,966.99923456
536,rectangle,1,1.0,145.99997952,966.99923456
536,rectangle,2,1.0,145.99997952,976.99922944
536,rectangle,3,1.0,132.99998208,976.99922944
537,rectangle,0,1.0,1029.9995136,1368.99910656
537,rectangle,1,1.0,1047.9995904,1368.99910656
537,rectangle,2,1.0,1047.9995904,1378.99910144
537,rectangle,3,1.0,1029.9995136,1378.99910144
538,rectangle,0,1.0,1491.9994214399999,1778.99964416
538,rectangle,1,1.0,1501.9994265599998,1778.99964416
538,rectangle,2,1.0,1501.9994265599998,1791.99965184
538,rectangle,3,1.0,1491.9994214399999,1791.99965184
539,rectangle,0,1.0,345.99959040000005,862.00035328
539,rectangle,1,1.0,362.9995776,862.00035328
539,rectangle,2,1.0,362.9995776,879.00035072
539,rectangle,3,1.0,345.99959040000005,879.00035072
540,rectangle,0,1.0,1311.000192,1940.9990758400002
540,rectangle,1,1.0,1323.000192,1940.9990758400002
540,rectangle,2,1.0,1323.000192,1951.99906816
540,rectangle,3,1.0,1311.000192,1951.99906816
541,rectangle,0,1.0,944.0007705599999,2040.000256
541,rectangle,1,1.0,952.0007654399999,2040.000256
541,rectangle,2,1.0,952.0007654399999,2048.0002560000003
541,rectangle,3,1.0,944.0007705599999,2048.0002560000003
542,rectangle,0,1.0,1418.9992704,2002.99964416
542,rectangle,1,1.0,1434.9993216,2002.99964416
542,rectangle,2,1.0,1434.9993216,2015.99965184
542,rectangle,3,1.0,1418.9992704,2015.99965184
543,rectangle,0,1.0,1483.0006732800002,26.999951360000004
543,rectangle,1,1.0,1496.00067072,26.999951360000004
543,rectangle,2,1.0,1496.00067072,39.99995904
543,rectangle,3,1.0,1483.0006732800002,39.99995904
544,rectangle,0,1.0,401.00060160000004,17.000099839999997
544,rectangle,1,1.0,420.0006144000001,17.000099839999997
544,rectangle,2,1.0,420.0006144000001,36.00009216
544,rectangle,3,1.0,401.00060160000004,36.00009216
545,rectangle,0,1.0,1304.9996544,521.99897088
545,rectangle,1,1.0,1321.9996416,521.99897088
545,rectangle,2,1.0,1321.9996416,533.9989811199999
545,rectangle,3,1.0,1304.9996544,533.9989811199999
546,rectangle,0,1.0,620.00073216,2040.000256
546,rectangle,1,1.0,629.0007398399999,2040.000256
546,rectangle,2,1.0,629.0007398399999,2048.0002560000003
546,rectangle,3,1.0,620.00073216,2048.0002560000003
547,rectangle,0,1.0,894.99990528,1420.99958784
547,rectangle,1,1.0,907.99990272,1420.99958784
547,rectangle,2,1.0,907.99990272,1431.9995801599998
547,rectangle,3,1.0,894.99990528,1431.9995801599998
548,rectangle,0,1.0,7.68000000039848e-06,657.00079616
548,rectangle,1,1.0,8.000002559999999,657.00079616
548,rectangle,2,1.0,8.000002559999999,670.00080384
548,rectangle,3,1.0,7.68000000039848e-06,670.00080384
549,rectangle,0,1.0,1151.0002176,1731.0006681599998
549,rectangle,1,1.0,1170.0002304000002,1731.0006681599998
549,rectangle,2,1.0,1170.0002304000002,1744.00067584
549,rectangle,3,1.0,1151.0002176,1744.00067584
550,rectangle,0,1.0,704.00057856,1858.00009728
550,rectangle,1,1.0,718.00057344,1858.00009728
550,rectangle,2,1.0,718.00057344,1875.0000947199999
550,rectangle,3,1.0,704.00057856,1875.0000947199999
551,rectangle,0,1.0,467.000448,992.99977216
551,rectangle,1,1.0,479.000448,992.99977216
551,rectangle,2,1.0,479.000448,1005.99977984
551,rectangle,3,1.0,467.000448,1005.99977984
552,rectangle,0,1.0,24.99998208,1080.999424
552,rectangle,1,1.0,37.99997952,1080.999424
552,rectangle,2,1.0,37.99997952,1096.999424
552,rectangle,3,1.0,24.99998208,1096.999424
553,rectangle,0,1.0,906.9998745600001,1191.99926272
553,rectangle,1,1.0,920.9998694400001,1191.99926272
553,rectangle,2,1.0,920.9998694400001,1206.9992652800001
553,rectangle,3,1.0,906.9998745600001,1206.9992652800001
554,rectangle,0,1.0,768.0001536000001,406.00083456
554,rectangle,1,1.0,787.0001664,406.00083456
554,rectangle,2,1.0,787.0001664,416.00082944
554,rectangle,3,1.0,768.0001536000001,416.00082944
555,rectangle,0,1.0,1101.9997440000002,1500.0000307199998
555,rectangle,1,1.0,1113.9997440000002,1500.0000307199998
555,rectangle,2,1.0,1113.9997440000002,1515.00003328
555,rectangle,3,1.0,1101.9997440000002,1515.00003328
556,rectangle,0,1.0,330.99999744,945.99936
556,rectangle,1,1.0,341.00000256,945.99936
556,rectangle,2,1.0,341.00000256,961.99936
556,rectangle,3,1.0,330.99999744,961.99936
557,rectangle,0,1.0,1360.9993267199998,1259.99929344
557,rectangle,1,1.0,1371.99932928,1259.99929344
557,rectangle,2,1.0,1371.99932928,1273.99929856
557,rectangle,3,1.0,1360.9993267199998,1273.99929856
558,rectangle,0,1.0,334.99968,1922.00006656
558,rectangle,1,1.0,346.99968,1922.00006656
558,rectangle,2,1.0,346.99968,1932.00006144
558,rectangle,3,1.0,334.99968,1932.00006144
559,rectangle,0,1.0,622.99961856,1621.9993907199998
559,rectangle,1,1.0,636.9996134400001,1621.9993907199998
559,rectangle,2,1.0,636.9996134400001,1636.99939328
559,rectangle,3,1.0,622.99961856,1636.99939328
560,rectangle,0,1.0,1459.00032,753.9990528
560,rectangle,1,1.0,1482.000384,753.9990528
560,rectangle,2,1.0,1482.000384,777.9991552
560,rectangle,3,1.0,1459.00032,777.9991552
561,rectangle,0,1.0,231.00032256,325.99926783999996
561,rectangle,1,1.0,239.00031743999998,325.99926783999996
561,rectangle,2,1.0,239.00031743999998,344.99926016
561,rectangle,3,1.0,231.00032256,344.99926016
562,rectangle,0,1.0,724.99923456,1429.99936
562,rectangle,1,1.0,738.99922944,1429.99936
562,rectangle,2,1.0,738.99922944,1437.99936
562,rectangle,3,1.0,724.99923456,1437.99936
563,rectangle,0,1.0,1246.99961856,862.99945984
563,rectangle,1,1.0,1260.99961344,862.99945984
563,rectangle,2,1.0,1260.99961344,873.99945216
563,rectangle,3,1.0,1246.99961856,873.99945216
564,rectangle,0,1.0,1052.9997465600002,1314.00009728
564,rectangle,1,1.0,1066.9997414400002,1314.00009728
564,rectangle,2,1.0,1066.9997414400002,1331.0000947199999
564,rectangle,3,1.0,1052.9997465600002,1331.0000947199999
565,rectangle,0,1.0,1016.0005785600001,1195.99929344
565,rectangle,1,1.0,1030.0005734400002,1195.99929344
565,rectangle,2,1.0,1030.0005734400002,1209.99929856
565,rectangle,3,1.0,1016.0005785600001,1209.99929856
566,rectangle,0,1.0,457.00035072000003,1819.99913984
566,rectangle,1,1.0,468.00035328,1819.99913984
566,rectangle,2,1.0,468.00035328,1830.9991321599998
566,rectangle,3,1.0,457.00035072000003,1830.9991321599998
567,rectangle,0,1.0,607.0005504000001,338.99935744000004
567,rectangle,1,1.0,623.0006016,338.99935744000004
567,rectangle,2,1.0,623.0006016,352.99936256
567,rectangle,3,1.0,607.0005504000001,352.99936256
568,rectangle,0,1.0,681.99965184,1419.99929344
568,rectangle,1,1.0,696.99964416,1419.99929344
568,rectangle,2,1.0,696.99964416,1433.99929856
568,rectangle,3,1.0,681.99965184,1433.99929856
569,rectangle,0,1.0,1418.0002252800002,75.00007424
569,rectangle,1,1.0,1431.00022272,75.00007424
569,rectangle,2,1.0,1431.00022272,89.00007936
569,rectangle,3,1.0,1418.0002252800002,89.00007936
570,rectangle,0,1.0,1370.9992704,1646.0004761599998
570,rectangle,1,1.0,1386.9993216,1646.0004761599998
570,rectangle,2,1.0,1386.9993216,1659.00048384
570,rectangle,3,1.0,1370.9992704,1659.00048384
571,rectangle,0,1.0,1348.00003584,434.00022016
571,rectangle,1,1.0,1363.0000281599998,434.00022016
571,rectangle,2,1.0,1363.0000281599998,447.00022784
571,rectangle,3,1.0,1348.00003584,447.00022784
572,rectangle,0,1.0,898.9995878400001,629.99967744
572,rectangle,1,1.0,913.9995801600002,629.99967744
572,rectangle,2,1.0,913.9995801600002,643.99968256
572,rectangle,3,1.0,898.9995878400001,643.99968256
573,rectangle,0,1.0,378.99987456,1564.0003174400001
573,rectangle,1,1.0,392.99986944000005,1564.0003174400001
573,rectangle,2,1.0,392.99986944000005,1578.00032256
573,rectangle,3,1.0,378.99987456,1578.00032256
574,rectangle,0,1.0,886.9994495999998,385.00096
574,rectangle,1,1.0,906.9993983999999,385.00096
574,rectangle,2,1.0,906.9993983999999,401.00096
574,rectangle,3,1.0,886.9994495999998,401.00096
575,rectangle,0,1.0,656.00057856,960.00067584
575,rectangle,1,1.0,670.00057344,960.00067584
575,rectangle,2,1.0,670.00057344,979.00066816
575,rectangle,3,1.0,656.00057856,979.00066816
576,rectangle,0,1.0,1440.0003532800001,1856.00063488
576,rectangle,1,1.0,1453.00035072,1856.00063488
576,rectangle,2,1.0,1453.00035072,1868.00064512
576,rectangle,3,1.0,1440.0003532800001,1868.00064512
577,rectangle,0,1.0,521.0006016000001,1140.9999872
577,rectangle,1,1.0,540.0006144,1140.9999872
577,rectangle,2,1.0,540.0006144,1163.0000128
577,rectangle,3,1.0,521.0006016000001,1163.0000128
578,rectangle,0,1.0,854.0002559999999,1516.99987456
578,rectangle,1,1.0,866.0002559999999,1516.99987456
578,rectangle,2,1.0,866.0002559999999,1526.99986944
578,rectangle,3,1.0,854.0002559999999,1526.99986944
579,rectangle,0,1.0,442.00057344000004,1159.9998361599999
579,rectangle,1,1.0,452.00057856,1159.9998361599999
579,rectangle,2,1.0,452.00057856,1172.99984384
579,rectangle,3,1.0,442.00057344000004,1172.99984384
580,rectangle,0,1.0,1223.0004787199998,1997.0007654400001
580,rectangle,1,1.0,1234.00048128,1997.0007654400001
580,rectangle,2,1.0,1234.00048128,2011.00077056
580,rectangle,3,1.0,1223.0004787199998,2011.00077056
581,rectangle,0,1.0,1311.000192,2036.9990758400002
581,rectangle,1,1.0,1323.000192,2036.9990758400002
581,rectangle,2,1.0,1323.000192,2047.99906816
581,rectangle,3,1.0,1311.000192,2047.99906816
582,rectangle,0,1.0,4.000005120000001,867.00066816
582,rectangle,1,1.0,16.00000512,867.00066816
582,rectangle,2,1.0,16.00000512,880.00067584
582,rectangle,3,1.0,4.000005120000001,880.00067584
583,rectangle,0,1.0,830.0002559999999,1891.0006681599998
583,rectangle,1,1.0,842.0002559999999,1891.0006681599998
583,rectangle,2,1.0,842.0002559999999,1904.00067584
583,rectangle,3,1.0,830.0002559999999,1904.00067584
584,rectangle,0,1.0,632.99977728,668.99945472
584,rectangle,1,1.0,645.99977472,668.99945472
584,rectangle,2,1.0,645.99977472,683.99945728
584,rectangle,3,1.0,632.99977728,683.99945728
585,rectangle,0,1.0,1214.99945472,1426.99993088
585,rectangle,1,1.0,1225.9994572800001,1426.99993088
585,rectangle,2,1.0,1225.9994572800001,1438.99994112
585,rectangle,3,1.0,1214.99945472,1438.99994112
586,rectangle,0,1.0,1175.0002176,1398.99967488
586,rectangle,1,1.0,1194.0002304000002,1398.99967488
586,rectangle,2,1.0,1194.0002304000002,1410.9996851199999
586,rectangle,3,1.0,1175.0002176,1410.9996851199999
587,rectangle,0,1.0,419.9993088,1053.9997798400002
587,rectangle,1,1.0,440.9993472,1053.9997798400002
587,rectangle,2,1.0,440.9993472,1072.99977216
587,rectangle,3,1.0,419.9993088,1072.99977216
588,rectangle,0,1.0,337.99933439999995,124.99990527999998
588,rectangle,1,1.0,353.9993856,124.99990527999998
588,rectangle,2,1.0,353.9993856,141.99990272
588,rectangle,3,1.0,337.99933439999995,141.99990272
589,rectangle,0,1.0,1008.999552,704.00063488
589,rectangle,1,1.0,1020.999552,704.00063488
589,rectangle,2,1.0,1020.999552,716.00064512
589,rectangle,3,1.0,1008.999552,716.00064512
590,rectangle,0,1.0,858.9999359999999,1522.99964416
590,rectangle,1,1.0,870.9999359999999,1522.99964416
590,rectangle,2,1.0,870.9999359999999,1535.99965184
590,rectangle,3,1.0,858.9999359999999,1535.99965184
591,rectangle,0,1.0,228.99945984000001,1595.00089344
591,rectangle,1,1.0,243.99945216,1595.00089344
591,rectangle,2,1.0,243.99945216,1609.00089856
591,rectangle,3,1.0,228.99945984000001,1609.00089856
592,rectangle,0,1.0,12.00004608,1312.99977216
592,rectangle,1,1.0,25.000043520000002,1312.99977216
592,rectangle,2,1.0,25.000043520000002,1325.9997798400002
592,rectangle,3,1.0,12.00004608,1325.9997798400002
593,rectangle,0,1.0,1391.0004787199998,1493.00082688
593,rectangle,1,1.0,1402.00048128,1493.00082688
593,rectangle,2,1.0,1402.00048128,1505.00083712
593,rectangle,3,1.0,1391.0004787199998,1505.00083712
594,rectangle,0,1.0,1264.000128,1806.00015872
594,rectangle,1,1.0,1276.000128,1806.00015872
594,rectangle,2,1.0,1276.000128,1813.0001612800002
594,rectangle,3,1.0,1264.000128,1813.0001612800002
595,rectangle,0,1.0,615.0000384,2038.00083456
595,rectangle,1,1.0,631.0000895999999,2038.00083456
595,rectangle,2,1.0,631.0000895999999,2048.00082944
595,rectangle,3,1.0,615.0000384,2048.00082944
596,rectangle,0,1.0,1159.99984128,385.99919616
596,rectangle,1,1.0,1172.9998387199998,385.99919616
596,rectangle,2,1.0,1172.9998387199998,398.99920383999995
596,rectangle,3,1.0,1159.99984128,398.99920383999995
597,rectangle,0,1.0,342.99996672000003,464.99964927999997
597,rectangle,1,1.0,353.99996928,464.99964927999997
597,rectangle,2,1.0,353.99996928,481.99964672
597,rectangle,3,1.0,342.99996672000003,481.99964672
598,rectangle,0,1.0,1290.00006144,711.99983616
598,rectangle,1,1.0,1300.00006656,711.99983616
598,rectangle,2,1.0,1300.00006656,724.9998438399999
598,rectangle,3,1.0,1290.00006144,724.9998438399999
599,rectangle,0,1.0,679.000704,1121.00005888
599,rectangle,1,1.0,691.000704,1121.00005888
599,rectangle,2,1.0,691.000704,1133.00006912
599,rectangle,3,1.0,679.000704,1133.00006912
600,rectangle,0,1.0,1105.9993344,390.000128
600,rectangle,1,1.0,1121.9993856,390.000128
600,rectangle,2,1.0,1121.9993856,406.000128
600,rectangle,3,1.0,1105.9993344,406.000128
601,rectangle,0,1.0,49.9999488,773.00013056
601,rectangle,1,1.0,61.9999488,773.00013056
601,rectangle,2,1.0,61.9999488,791.00012544
601,rectangle,3,1.0,49.9999488,791.00012544
602,rectangle,0,1.0,1157.0006784,1028.00099328
602,rectangle,1,1.0,1173.0007296,1028.00099328
602,rectangle,2,1.0,1173.0007296,1045.00099072
602,rectangle,3,1.0,1157.0006784,1045.00099072
603,rectangle,0,1.0,1208.9997158400001,2004.0005427199999
603,rectangle,1,1.0,1223.99970816,2004.0005427199999
603,rectangle,2,1.0,1223.99970816,2019.00054528
603,rectangle,3,1.0,1208.9997158400001,2019.00054528
604,rectangle,0,1.0,601.99942656,967.0006988800001
604,rectangle,1,1.0,615.99942144,967.0006988800001
604,rectangle,2,1.0,615.99942144,979.00070912
604,rectangle,3,1.0,601.99942656,979.00070912
605,rectangle,0,1.0,356.00054783999997,800.9995263999999
605,rectangle,1,1.0,371.00054016,800.9995263999999
605,rectangle,2,1.0,371.00054016,821.9995136
605,rectangle,3,1.0,356.00054783999997,821.9995136
606,rectangle,0,1.0,944.0002559999999,316.9997824
606,rectangle,1,1.0,968.0002559999999,316.9997824
606,rectangle,2,1.0,968.0002559999999,337.9997696
606,rectangle,3,1.0,944.0002559999999,337.9997696
607,rectangle,0,1.0,1520.9998387199998,1450.00101888
607,rectangle,1,1.0,1531.99984128,1450.00101888
607,rectangle,2,1.0,1531.99984128,1462.0010291199999
607,rectangle,3,1.0,1520.9998387199998,1462.0010291199999
608,rectangle,0,1.0,162.0,1881.00057088
608,rectangle,1,1.0,174.0,1881.00057088
608,rectangle,2,1.0,174.0,1893.0005811199999
608,rectangle,3,1.0,162.0,1893.0005811199999
609,rectangle,0,1.0,642.9998745600001,1010.99964416
609,rectangle,1,1.0,656.9998694400001,1010.99964416
609,rectangle,2,1.0,656.9998694400001,1023.99965184
609,rectangle,3,1.0,642.9998745600001,1023.99965184
610,rectangle,0,1.0,655.00064256,1238.9997158400001
610,rectangle,1,1.0,669.00063744,1238.9997158400001
610,rectangle,2,1.0,669.00063744,1257.99970816
610,rectangle,3,1.0,655.00064256,1257.99970816
611,rectangle,0,1.0,1226.0001638400001,320.00034816000004
611,rectangle,1,1.0,1241.00015616,320.00034816000004
611,rectangle,2,1.0,1241.00015616,333.00035584
611,rectangle,3,1.0,1226.0001638400001,333.00035584
612,rectangle,0,1.0,776.0004864000001,1086.00006656
612,rectangle,1,1.0,792.0005376,1086.00006656
612,rectangle,2,1.0,792.0005376,1104.00006144
612,rectangle,3,1.0,776.0004864000001,1104.00006144
613,rectangle,0,1.0,1503.000192,1756.99974144
613,rectangle,1,1.0,1515.000192,1756.99974144
613,rectangle,2,1.0,1515.000192,1770.99974656
613,rectangle,3,1.0,1503.000192,1770.99974656
614,rectangle,0,1.0,1033.0002278400002,1694.0006092800002
614,rectangle,1,1.0,1048.00022016,1694.0006092800002
614,rectangle,2,1.0,1048.00022016,1703.00060672
614,rectangle,3,1.0,1033.0002278400002,1703.00060672
615,rectangle,0,1.0,817.9994879999999,1770.999296
615,rectangle,1,1.0,829.9994879999999,1770.999296
615,rectangle,2,1.0,829.9994879999999,1786.999296
615,rectangle,3,1.0,817.9994879999999,1786.999296
616,rectangle,0,1.0,414.00070656,1053.99916544
616,rectangle,1,1.0,428.00070144000006,1053.99916544
616,rectangle,2,1.0,428.00070144000006,1067.99917056
616,rectangle,3,1.0,414.00070656,1067.99917056
617,rectangle,0,1.0,969.00051456,242.99907072000002
617,rectangle,1,1.0,983.0005094400001,242.99907072000002
617,rectangle,2,1.0,983.0005094400001,257.99907328
617,rectangle,3,1.0,969.00051456,257.99907328
618,rectangle,0,1.0,892.0001587200001,904.99897344
618,rectangle,1,1.0,903.00016128,904.99897344
618,rectangle,2,1.0,903.00016128,918.99897856
618,rectangle,3,1.0,892.0001587200001,918.99897856
619,rectangle,0,1.0,1045.9993344,1368.99999744
619,rectangle,1,1.0,1062.9993215999998,1368.99999744
619,rectangle,2,1.0,1062.9993215999998,1383.00000256
619,rectangle,3,1.0,1045.9993344,1383.00000256
620,rectangle,0,1.0,823.00002816,1590.00083456
620,rectangle,1,1.0,832.00003584,1590.00083456
620,rectangle,2,1.0,832.00003584,1600.00082944
620,rectangle,3,1.0,823.00002816,1600.00082944
621,rectangle,0,1.0,1385.00000256,1720.99971072
621,rectangle,1,1.0,1398.99999744,1720.99971072
621,rectangle,2,1.0,1398.99999744,1735.9997132800002
621,rectangle,3,1.0,1385.00000256,1735.9997132800002
622,rectangle,0,1.0,1466.0002867199998,619.00044288
622,rectangle,1,1.0,1477.00028928,619.00044288
622,rectangle,2,1.0,1477.00028928,631.00045312
622,rectangle,3,1.0,1466.0002867199998,631.00045312
623,rectangle,0,1.0,1131.0007295999999,1057.00096
623,rectangle,1,1.0,1149.0008063999999,1057.00096
623,rectangle,2,1.0,1149.0008063999999,1073.00096
623,rectangle,3,1.0,1131.0007295999999,1073.00096
624,rectangle,0,1.0,314.0007936,570.99974656
624,rectangle,1,1.0,334.0007424,570.99974656
624,rectangle,2,1.0,334.0007424,588.99974144
624,rectangle,3,1.0,314.0007936,588.99974144
625,rectangle,0,1.0,809.9998464000001,1291.00015616
625,rectangle,1,1.0,825.9998976,1291.00015616
625,rectangle,2,1.0,825.9998976,1304.0001638400001
625,rectangle,3,1.0,809.9998464000001,1304.0001638400001
626,rectangle,0,1.0,598.9994495999999,518.999552
626,rectangle,1,1.0,618.9993984,518.999552
626,rectangle,2,1.0,618.9993984,534.999552
626,rectangle,3,1.0,598.9994495999999,534.999552
627,rectangle,0,1.0,1059.99929856,1986.00095744
627,rectangle,1,1.0,1073.99929344,1986.00095744
627,rectangle,2,1.0,1073.99929344,2000.00096256
627,rectangle,3,1.0,1059.99929856,2000.00096256
628,rectangle,0,1.0,1165.00032,632.99999744
